customer_id,name,gender,age,city,state,join_date,loyalty_points
446,Customer_446,Male,60,Mumbai,TS,2025-07-31,2271
447,Customer_447,Female,47,Pune,MH,2025-11-06,4806
448,Customer_448,Female,49,Bangalore,TS,2025-09-15,1496
449,Customer_449,Male,20,Hyderabad,TS,2025-09-25,3414
450,Customer_450,Female,19,Mumbai,KA,2025-11-20,3989
451,Customer_451,Male,22,Bangalore,DL,2025-09-08,1373
452,Customer_452,Female,53,Bangalore,TN,2026-01-23,2173
453,Customer_453,Female,35,Mumbai,TN,2025-11-27,482
454,Customer_454,Female,52,Delhi,TN,2025-09-21,3581
455,Customer_455,Male,35,Mumbai,DL,2026-01-02,2846
456,Customer_456,Male,40,Mumbai,TS,2025-12-02,932
457,Customer_457,Male,45,Hyderabad,DL,2026-01-12,630
458,Customer_458,Male,36,Bangalore,DL,2025-12-17,3566
459,Customer_459,Female,58,Mumbai,MH,2025-11-03,3221
460,Customer_460,Male,51,Mumbai,TN,2025-11-27,574
461,Customer_461,Male,62,Bangalore,KA,2026-01-21,553
462,Customer_462,Male,20,Hyderabad,TS,2025-08-29,3230
463,Customer_463,Female,32,Mumbai,DL,2025-09-27,4810
464,Customer_464,Female,41,Pune,MH,2025-12-18,2934
465,Customer_465,Female,43,Hyderabad,TN,2025-08-25,4968
466,Customer_466,Female,46,Hyderabad,MH,2025-08-29,4785
467,Customer_467,Female,65,Delhi,DL,2025-11-30,88
468,Customer_468,Male,45,Mumbai,TS,2025-10-19,4852
469,Customer_469,Male,25,Pune,KA,2025-12-21,3041
470,Customer_470,Female,22,Chennai,TS,2025-12-18,768
471,Customer_471,Female,40,Chennai,TS,2025-08-04,3469
472,Customer_472,Male,44,Delhi,KA,2025-12-18,3958
473,Customer_473,Female,36,Delhi,KA,2026-01-02,1834
474,Customer_474,Female,21,Delhi,TN,2025-10-09,1642
475,Customer_475,Male,38,Delhi,TS,2025-11-18,1112
476,Customer_476,Female,52,Hyderabad,TN,2026-01-16,3682
477,Customer_477,Female,49,Mumbai,TS,2025-08-17,1725
478,Customer_478,Female,31,Bangalore,DL,2026-01-18,314
479,Customer_479,Female,37,Mumbai,TS,2025-09-17,4536
480,Customer_480,Male,29,Pune,MH,2025-11-29,647
481,Customer_481,Female,28,Delhi,TN,2025-11-29,1854
482,Customer_482,Male,62,Hyderabad,MH,2025-08-12,3532
483,Customer_483,Female,29,Mumbai,MH,2025-11-01,1234
484,Customer_484,Female,40,Delhi,DL,2026-01-08,3599
485,Customer_485,Female,30,Bangalore,DL,2025-11-06,4277
486,Customer_486,Male,52,Hyderabad,DL,2025-08-08,1469
487,Customer_487,Female,43,Bangalore,KA,2026-01-22,4714
488,Customer_488,Female,25,Delhi,DL,2025-12-20,2032
489,Customer_489,Female,60,Hyderabad,KA,2025-08-18,3381
490,Customer_490,Male,51,Delhi,TN,2026-01-17,1751
491,Customer_491,Female,25,Pune,TN,2025-08-18,877
492,Customer_492,Male,46,Bangalore,TS,2025-12-27,231
493,Customer_493,Male,33,Chennai,MH,2025-10-20,4504
494,Customer_494,Female,25,Bangalore,KA,2025-10-12,4145
495,Customer_495,Male,34,Mumbai,TS,2025-10-27,4970
496,Customer_496,Male,32,Hyderabad,KA,2025-08-10,841
497,Customer_497,Female,21,Pune,DL,2025-11-05,2521
498,Customer_498,Male,57,Bangalore,DL,2025-09-08,1582
499,Customer_499,Female,20,Bangalore,KA,2025-10-13,4427
500,Customer_500,Male,64,Pune,TN,2025-12-22,2772
501,Customer_501,Male,29,Bangalore,MH,2025-11-14,4220
502,Customer_502,Female,21,Hyderabad,TS,2025-07-31,2702
503,Customer_503,Female,43,Hyderabad,TN,2025-09-08,3942
504,Customer_504,Female,50,Delhi,TN,2025-09-19,1425
505,Customer_505,Male,22,Chennai,DL,2025-11-23,4739
506,Customer_506,Female,53,Delhi,TS,2025-10-15,3781
507,Customer_507,Female,31,Pune,KA,2025-10-04,3223
508,Customer_508,Female,45,Hyderabad,DL,2025-12-11,546
509,Customer_509,Female,56,Bangalore,DL,2025-08-27,4558
510,Customer_510,Female,25,Bangalore,TN,2025-12-09,2460
511,Customer_511,Female,26,Mumbai,TN,2025-08-09,2775
512,Customer_512,Female,34,Chennai,TS,2025-10-05,1995
513,Customer_513,Male,51,Delhi,KA,2026-01-02,1907
514,Customer_514,Female,57,Bangalore,KA,2025-11-02,713
515,Customer_515,Male,61,Pune,TS,2025-10-11,3020
516,Customer_516,Male,47,Pune,TN,2025-10-29,1919
517,Customer_517,Female,24,Bangalore,DL,2025-12-22,1856
518,Customer_518,Male,60,Bangalore,KA,2025-12-17,886
519,Customer_519,Male,33,Hyderabad,TN,2025-09-10,1522
520,Customer_520,Male,49,Mumbai,DL,2025-09-30,2551
521,Customer_521,Male,31,Chennai,MH,2025-11-22,2570
522,Customer_522,Male,53,Pune,KA,2026-01-21,2414
523,Customer_523,Male,52,Pune,TS,2025-08-31,692
524,Customer_524,Male,65,Mumbai,TN,2025-09-28,2997
525,Customer_525,Male,49,Pune,TN,2025-11-30,1457
526,Customer_526,Male,62,Chennai,KA,2025-09-27,3727
527,Customer_527,Male,27,Delhi,DL,2025-08-25,4320
528,Customer_528,Female,34,Delhi,KA,2025-08-07,190
529,Customer_529,Male,58,Chennai,MH,2025-08-30,4929
530,Customer_530,Male,20,Chennai,TN,2025-09-23,2597
531,Customer_531,Female,62,Chennai,MH,2025-11-04,460
532,Customer_532,Female,20,Mumbai,DL,2025-11-30,4455
533,Customer_533,Female,26,Mumbai,TN,2025-09-05,28
534,Customer_534,Male,37,Chennai,KA,2025-11-16,763
535,Customer_535,Male,33,Hyderabad,DL,2026-01-08,3746
536,Customer_536,Male,27,Pune,TN,2025-08-18,1326
537,Customer_537,Female,34,Pune,KA,2025-12-29,69
538,Customer_538,Male,18,Mumbai,KA,2025-11-15,1141
539,Customer_539,Male,39,Delhi,MH,2025-12-01,4216
540,Customer_540,Female,20,Delhi,TN,2025-11-24,4580
541,Customer_541,Female,62,Mumbai,DL,2025-11-16,1740
542,Customer_542,Female,35,Mumbai,TN,2025-10-20,4835
543,Customer_543,Male,54,Pune,MH,2025-11-22,2792
544,Customer_544,Male,23,Pune,MH,2026-01-18,4514
545,Customer_545,Male,24,Mumbai,MH,2026-01-11,3960
546,Customer_546,Male,33,Mumbai,KA,2025-09-10,2386
547,Customer_547,Female,52,Delhi,TS,2025-10-22,3754
548,Customer_548,Male,21,Mumbai,MH,2025-12-19,4565
549,Customer_549,Male,65,Pune,KA,2025-10-06,330
550,Customer_550,Female,52,Bangalore,DL,2026-01-03,1289
551,Customer_551,Female,22,Bangalore,KA,2025-10-26,3187
552,Customer_552,Female,59,Mumbai,DL,2025-10-21,3884
553,Customer_553,Male,53,Bangalore,KA,2026-01-15,2270
554,Customer_554,Female,23,Delhi,DL,2025-12-26,4911
555,Customer_555,Male,32,Bangalore,TN,2025-10-28,1279
556,Customer_556,Female,48,Hyderabad,DL,2025-11-02,3388
557,Customer_557,Female,54,Delhi,DL,2025-08-24,4823
558,Customer_558,Male,47,Mumbai,KA,2025-11-14,166
559,Customer_559,Female,61,Pune,TS,2025-12-03,3966
560,Customer_560,Female,59,Pune,MH,2025-12-18,1459
561,Customer_561,Female,27,Hyderabad,TS,2025-09-15,2737
562,Customer_562,Male,35,Delhi,KA,2025-12-30,4419
563,Customer_563,Female,58,Pune,DL,2025-10-05,3001
564,Customer_564,Male,22,Hyderabad,TN,2025-09-13,2001
565,Customer_565,Female,46,Delhi,TN,2025-12-19,4392
566,Customer_566,Female,34,Hyderabad,KA,2026-01-09,3682
567,Customer_567,Female,29,Chennai,TS,2025-09-06,3981
568,Customer_568,Female,26,Chennai,DL,2025-09-14,3116
569,Customer_569,Female,60,Hyderabad,KA,2026-01-22,4228
570,Customer_570,Female,44,Pune,DL,2025-09-04,4915
571,Customer_571,Male,38,Mumbai,KA,2025-10-18,1667
572,Customer_572,Male,34,Mumbai,TS,2025-10-17,2685
573,Customer_573,Female,53,Chennai,DL,2026-01-17,1778
574,Customer_574,Female,52,Hyderabad,TS,2025-12-14,4853
575,Customer_575,Male,39,Hyderabad,MH,2025-12-31,3521
576,Customer_576,Female,25,Bangalore,TS,2025-09-02,2993
577,Customer_577,Female,21,Mumbai,TS,2026-01-03,1995
578,Customer_578,Female,24,Chennai,TN,2025-09-10,253
579,Customer_579,Male,18,Hyderabad,DL,2025-11-17,686
580,Customer_580,Female,26,Chennai,TS,2025-12-02,179
581,Customer_581,Female,22,Delhi,TS,2025-11-24,1686
582,Customer_582,Male,59,Mumbai,KA,2025-12-09,3329
583,Customer_583,Female,25,Delhi,TS,2025-10-28,3676
584,Customer_584,Male,32,Delhi,MH,2025-11-10,2017
585,Customer_585,Female,60,Delhi,KA,2025-11-26,4372
586,Customer_586,Female,30,Bangalore,MH,2025-11-10,4980
587,Customer_587,Female,35,Delhi,TS,2025-10-12,4493
588,Customer_588,Female,20,Chennai,MH,2026-01-24,2087
589,Customer_589,Female,46,Pune,TN,2025-09-09,812
590,Customer_590,Male,50,Mumbai,TS,2025-09-10,375
591,Customer_591,Male,22,Delhi,MH,2026-01-21,1583
592,Customer_592,Male,34,Mumbai,DL,2025-07-30,1750
593,Customer_593,Male,29,Delhi,TS,2025-10-20,52
594,Customer_594,Female,45,Mumbai,TN,2025-10-26,825
595,Customer_595,Female,61,Mumbai,TN,2025-12-29,1468
596,Customer_596,Male,43,Bangalore,DL,2025-11-07,2150
597,Customer_597,Female,33,Mumbai,TS,2025-11-09,1494
598,Customer_598,Female,29,Hyderabad,KA,2025-10-07,1772
599,Customer_599,Female,49,Hyderabad,TN,2025-12-24,2589
600,Customer_600,Male,38,Bangalore,TS,2025-10-06,3130
601,Customer_601,Male,54,Chennai,KA,2026-01-17,168
602,Customer_602,Female,30,Bangalore,TS,2026-01-13,916
603,Customer_603,Male,34,Hyderabad,DL,2025-12-28,1432
604,Customer_604,Female,50,Chennai,TN,2025-08-15,2997
605,Customer_605,Male,48,Bangalore,DL,2025-12-24,3028
606,Customer_606,Female,38,Bangalore,TN,2025-10-30,1981
607,Customer_607,Female,41,Bangalore,TN,2025-08-21,3062
608,Customer_608,Female,61,Bangalore,TN,2026-01-13,1213
609,Customer_609,Female,33,Mumbai,DL,2025-11-13,3703
610,Customer_610,Female,38,Mumbai,TS,2025-10-01,4961
611,Customer_611,Female,60,Pune,KA,2025-12-26,2332
612,Customer_612,Female,39,Pune,KA,2025-12-17,405
613,Customer_613,Female,57,Delhi,MH,2025-11-20,2481
614,Customer_614,Female,49,Delhi,KA,2025-11-18,3884
615,Customer_615,Female,52,Hyderabad,KA,2025-08-24,2286
616,Customer_616,Female,46,Mumbai,MH,2025-08-01,3254
617,Customer_617,Male,58,Chennai,KA,2026-01-12,176
618,Customer_618,Male,62,Hyderabad,MH,2026-01-15,4098
619,Customer_619,Male,64,Mumbai,KA,2025-12-23,3419
620,Customer_620,Female,55,Bangalore,MH,2025-12-04,937
621,Customer_621,Male,55,Mumbai,MH,2025-12-28,2997
622,Customer_622,Male,45,Pune,TS,2025-11-23,899
623,Customer_623,Male,33,Hyderabad,DL,2025-10-17,3807
624,Customer_624,Male,28,Chennai,KA,2025-08-27,3022
625,Customer_625,Female,33,Pune,TS,2025-11-08,4675
626,Customer_626,Female,51,Pune,TS,2026-01-21,3382
627,Customer_627,Female,45,Delhi,TS,2025-11-21,2359
628,Customer_628,Male,45,Hyderabad,DL,2026-01-15,479
629,Customer_629,Male,37,Pune,MH,2025-08-29,3943
630,Customer_630,Female,29,Pune,KA,2025-10-19,4049
631,Customer_631,Male,54,Pune,TS,2025-08-13,519
632,Customer_632,Female,47,Mumbai,TS,2025-11-30,1742
633,Customer_633,Male,60,Bangalore,MH,2025-08-23,4201
634,Customer_634,Female,34,Delhi,TN,2026-01-12,737
635,Customer_635,Male,58,Bangalore,TN,2025-11-28,472
636,Customer_636,Male,27,Chennai,TN,2025-08-15,300
637,Customer_637,Female,27,Hyderabad,TS,2025-11-14,3171
638,Customer_638,Male,35,Mumbai,TS,2025-12-22,2207
639,Customer_639,Male,37,Delhi,DL,2025-12-01,1171
640,Customer_640,Female,23,Pune,MH,2025-11-04,4252
641,Customer_641,Male,64,Bangalore,TS,2025-11-16,287
642,Customer_642,Female,46,Chennai,DL,2025-12-14,1266
643,Customer_643,Male,40,Bangalore,TN,2025-12-05,3358
644,Customer_644,Male,31,Chennai,TN,2026-01-16,2157
645,Customer_645,Female,65,Mumbai,KA,2025-11-18,1321
646,Customer_646,Female,65,Mumbai,TS,2025-12-23,491
647,Customer_647,Female,56,Hyderabad,TN,2025-09-16,4259
648,Customer_648,Female,62,Delhi,TS,2025-11-28,3517
649,Customer_649,Female,45,Mumbai,KA,2025-11-24,3118
650,Customer_650,Male,48,Pune,KA,2025-10-02,4503
651,Customer_651,Male,47,Pune,DL,2025-11-02,4438
652,Customer_652,Female,41,Chennai,TS,2025-12-09,1019
653,Customer_653,Female,32,Bangalore,DL,2025-12-29,1325
654,Customer_654,Male,44,Hyderabad,TN,2025-08-03,1120
655,Customer_655,Male,26,Mumbai,MH,2025-08-04,1599
656,Customer_656,Female,25,Pune,MH,2025-12-10,4193
657,Customer_657,Female,18,Delhi,TS,2025-08-22,1624
658,Customer_658,Male,27,Delhi,DL,2025-09-26,2558
659,Customer_659,Male,49,Pune,KA,2025-11-14,3552
660,Customer_660,Male,32,Chennai,KA,2025-11-23,2298
661,Customer_661,Male,65,Hyderabad,MH,2025-08-16,4542
662,Customer_662,Female,39,Chennai,TS,2025-10-08,4249
663,Customer_663,Male,53,Chennai,TS,2025-09-13,2472
664,Customer_664,Male,65,Chennai,TN,2026-01-19,3290
665,Customer_665,Male,22,Hyderabad,MH,2025-11-07,3987
666,Customer_666,Female,21,Chennai,KA,2025-10-23,3188
667,Customer_667,Male,46,Mumbai,KA,2025-12-13,4705
668,Customer_668,Female,62,Bangalore,TN,2025-09-20,3107
669,Customer_669,Female,55,Bangalore,KA,2025-10-19,1202
670,Customer_670,Female,21,Hyderabad,TN,2025-12-19,2848
671,Customer_671,Female,27,Pune,DL,2025-10-14,1565
672,Customer_672,Female,36,Delhi,DL,2025-11-14,4841
673,Customer_673,Female,49,Delhi,TN,2025-08-23,4746
674,Customer_674,Male,41,Hyderabad,TN,2026-01-19,2895
675,Customer_675,Male,44,Bangalore,DL,2025-09-09,1626
676,Customer_676,Male,48,Chennai,KA,2025-09-23,3063
677,Customer_677,Male,58,Delhi,TN,2025-09-30,501
678,Customer_678,Female,18,Pune,MH,2025-10-09,3021
679,Customer_679,Male,62,Delhi,TS,2025-09-23,1736
680,Customer_680,Male,48,Chennai,MH,2025-10-05,3518
681,Customer_681,Male,60,Pune,TN,2025-12-01,2498
682,Customer_682,Male,48,Bangalore,TS,2025-10-24,4671
683,Customer_683,Male,20,Mumbai,TS,2026-01-10,1557
684,Customer_684,Male,29,Hyderabad,TS,2025-11-21,591
685,Customer_685,Male,22,Hyderabad,KA,2026-01-13,4923
686,Customer_686,Female,34,Delhi,TN,2025-11-23,820
687,Customer_687,Female,48,Chennai,TN,2025-08-31,2473
688,Customer_688,Female,34,Bangalore,TS,2025-09-05,3739
689,Customer_689,Female,41,Delhi,TN,2025-09-17,242
690,Customer_690,Male,38,Bangalore,TS,2025-08-13,3713
691,Customer_691,Male,20,Delhi,TS,2025-09-30,1642
692,Customer_692,Female,23,Chennai,KA,2025-08-25,4846
693,Customer_693,Female,59,Chennai,TS,2025-10-18,4281
694,Customer_694,Female,35,Delhi,TS,2025-08-21,4914
695,Customer_695,Male,65,Bangalore,TN,2025-09-04,4354
696,Customer_696,Male,53,Hyderabad,KA,2025-11-11,1299
697,Customer_697,Female,58,Chennai,TS,2025-10-08,3822
698,Customer_698,Male,26,Delhi,TN,2025-10-24,100
699,Customer_699,Female,31,Pune,MH,2025-12-04,528
700,Customer_700,Male,35,Chennai,TN,2025-09-25,3203
701,Customer_701,Male,60,Mumbai,KA,2025-10-15,656
702,Customer_702,Male,46,Delhi,KA,2026-01-10,2026
703,Customer_703,Female,56,Pune,TS,2025-10-02,4391
704,Customer_704,Male,54,Delhi,TS,2025-10-01,2036
705,Customer_705,Male,32,Bangalore,DL,2025-10-27,2779
706,Customer_706,Male,25,Mumbai,TN,2025-12-15,2908
707,Customer_707,Male,52,Chennai,KA,2025-12-02,2769
708,Customer_708,Female,35,Pune,TN,2025-10-21,1769
709,Customer_709,Female,39,Delhi,TS,2025-08-24,967
710,Customer_710,Female,60,Hyderabad,DL,2026-01-11,153
711,Customer_711,Male,62,Hyderabad,DL,2025-12-19,4073
712,Customer_712,Female,46,Mumbai,TN,2025-09-07,767
713,Customer_713,Female,38,Delhi,TS,2025-10-05,2194
714,Customer_714,Female,36,Hyderabad,DL,2025-09-15,2681
715,Customer_715,Female,30,Mumbai,MH,2025-08-12,4032
716,Customer_716,Female,23,Delhi,KA,2025-11-12,2911
717,Customer_717,Female,46,Mumbai,KA,2025-08-27,920
718,Customer_718,Male,21,Bangalore,DL,2025-11-03,4918
719,Customer_719,Male,45,Delhi,KA,2025-11-12,61
720,Customer_720,Female,49,Mumbai,MH,2025-12-20,4384
721,Customer_721,Female,53,Chennai,MH,2025-12-10,3976
722,Customer_722,Female,30,Pune,MH,2025-12-07,2283
723,Customer_723,Male,42,Mumbai,MH,2025-08-04,4285
724,Customer_724,Male,49,Delhi,KA,2025-09-14,4587
725,Customer_725,Male,45,Hyderabad,TN,2025-11-18,4418
726,Customer_726,Male,19,Bangalore,TS,2026-01-15,2367
727,Customer_727,Female,61,Pune,TN,2025-10-17,1089
728,Customer_728,Male,43,Pune,DL,2025-08-26,2350
729,Customer_729,Male,54,Delhi,DL,2025-09-08,3946
730,Customer_730,Female,45,Chennai,KA,2025-10-24,1776
731,Customer_731,Female,51,Chennai,MH,2025-09-30,3645
732,Customer_732,Female,65,Bangalore,KA,2025-10-19,39
733,Customer_733,Male,65,Pune,TN,2025-12-01,2780
734,Customer_734,Female,47,Mumbai,MH,2025-08-25,1893
735,Customer_735,Female,54,Bangalore,TN,2025-08-28,963
736,Customer_736,Male,57,Mumbai,DL,2025-10-31,302
737,Customer_737,Female,64,Delhi,TN,2025-12-14,4024
738,Customer_738,Female,26,Mumbai,TS,2025-10-19,1542
739,Customer_739,Female,51,Chennai,KA,2025-11-19,4391
740,Customer_740,Female,42,Delhi,KA,2025-10-16,1278
741,Customer_741,Female,33,Bangalore,KA,2025-12-18,3967
742,Customer_742,Male,63,Bangalore,TS,2025-12-18,2434
743,Customer_743,Male,21,Bangalore,TN,2025-08-26,4434
744,Customer_744,Female,52,Bangalore,TN,2025-12-21,830
745,Customer_745,Female,28,Mumbai,TN,2025-10-06,4631
746,Customer_746,Female,38,Bangalore,KA,2025-11-27,2606
747,Customer_747,Female,32,Pune,DL,2025-10-11,3121
748,Customer_748,Female,59,Delhi,TS,2025-12-28,524
749,Customer_749,Male,57,Bangalore,TN,2025-08-23,304
750,Customer_750,Female,20,Bangalore,TS,2025-12-16,615
751,Customer_751,Male,19,Pune,TS,2025-07-29,1829
752,Customer_752,Female,40,Mumbai,DL,2025-12-04,824
753,Customer_753,Female,35,Mumbai,KA,2025-11-03,444
754,Customer_754,Female,32,Pune,DL,2025-08-22,4495
755,Customer_755,Male,22,Bangalore,DL,2025-11-29,701
756,Customer_756,Female,42,Bangalore,MH,2025-12-07,4004
757,Customer_757,Male,59,Hyderabad,DL,2025-10-21,3057
758,Customer_758,Female,46,Delhi,MH,2025-08-03,165
759,Customer_759,Female,62,Mumbai,MH,2025-12-17,2737
760,Customer_760,Male,18,Chennai,KA,2026-01-08,2016
761,Customer_761,Male,35,Mumbai,TN,2025-11-12,1633
762,Customer_762,Female,21,Hyderabad,DL,2025-10-01,4950
763,Customer_763,Female,34,Bangalore,MH,2025-09-06,2649
764,Customer_764,Female,54,Hyderabad,TS,2026-01-22,249
765,Customer_765,Male,27,Bangalore,KA,2026-01-22,2535
766,Customer_766,Male,28,Bangalore,MH,2025-08-07,4082
767,Customer_767,Female,28,Delhi,DL,2025-08-02,1175
768,Customer_768,Male,34,Pune,KA,2026-01-12,3242
769,Customer_769,Female,21,Bangalore,MH,2025-11-18,3940
770,Customer_770,Female,60,Pune,TN,2025-10-11,4839
771,Customer_771,Female,45,Hyderabad,DL,2025-11-04,3735
772,Customer_772,Male,45,Chennai,DL,2025-08-30,1441
773,Customer_773,Male,63,Pune,DL,2025-08-24,759
774,Customer_774,Male,44,Hyderabad,KA,2026-01-25,2781
775,Customer_775,Male,19,Bangalore,TN,2025-08-10,2571
776,Customer_776,Female,43,Bangalore,TN,2025-12-06,1482
777,Customer_777,Male,34,Bangalore,TN,2025-11-21,1271
778,Customer_778,Female,20,Hyderabad,TN,2025-12-14,4412
779,Customer_779,Male,42,Chennai,TN,2025-10-23,3652
780,Customer_780,Male,34,Hyderabad,MH,2025-12-04,3939
781,Customer_781,Male,42,Delhi,TS,2025-08-27,206
782,Customer_782,Female,28,Delhi,TN,2025-08-08,293
783,Customer_783,Male,47,Chennai,TS,2025-12-13,1572
784,Customer_784,Male,51,Pune,TN,2026-01-05,4018
785,Customer_785,Female,53,Pune,KA,2025-09-30,2569
786,Customer_786,Female,63,Pune,TS,2025-09-27,49
787,Customer_787,Female,45,Chennai,DL,2026-01-21,4261
788,Customer_788,Female,44,Chennai,KA,2025-10-04,309
789,Customer_789,Female,30,Hyderabad,MH,2025-10-05,497
790,Customer_790,Female,51,Pune,TN,2025-08-09,1084
791,Customer_791,Male,18,Delhi,DL,2025-11-08,188
792,Customer_792,Female,18,Mumbai,DL,2025-12-24,150
793,Customer_793,Male,31,Hyderabad,KA,2025-12-15,3718
794,Customer_794,Female,30,Hyderabad,TN,2025-09-22,2558
795,Customer_795,Male,24,Bangalore,TS,2025-12-05,2607
796,Customer_796,Male,30,Hyderabad,DL,2025-11-27,3479
797,Customer_797,Male,48,Pune,KA,2025-08-11,2154
798,Customer_798,Female,41,Pune,TS,2025-10-21,2202
799,Customer_799,Female,51,Hyderabad,MH,2025-12-29,2730
800,Customer_800,Female,62,Delhi,DL,2025-08-30,4010
801,Customer_801,Female,47,Mumbai,MH,2025-10-23,2146
802,Customer_802,Male,50,Pune,TN,2025-12-27,4222
803,Customer_803,Female,21,Pune,TN,2026-01-10,4347
804,Customer_804,Female,47,Hyderabad,MH,2025-10-29,3124
805,Customer_805,Female,46,Chennai,KA,2025-09-29,3832
806,Customer_806,Male,42,Chennai,TN,2025-08-17,1925
807,Customer_807,Female,46,Hyderabad,DL,2026-01-22,69
808,Customer_808,Female,46,Pune,DL,2025-12-10,1407
809,Customer_809,Female,60,Bangalore,MH,2025-08-21,4339
810,Customer_810,Female,40,Mumbai,MH,2026-01-09,314
811,Customer_811,Female,52,Bangalore,KA,2025-10-25,4768
812,Customer_812,Female,33,Delhi,TS,2025-09-29,89
813,Customer_813,Female,25,Pune,TS,2025-10-19,3132
814,Customer_814,Male,31,Chennai,MH,2025-12-29,4628
815,Customer_815,Male,61,Delhi,TS,2025-08-18,2942
816,Customer_816,Female,61,Hyderabad,DL,2025-08-25,1113
817,Customer_817,Male,58,Hyderabad,TS,2025-12-28,129
818,Customer_818,Female,23,Pune,DL,2025-10-13,507
819,Customer_819,Male,27,Hyderabad,DL,2026-01-12,4598
820,Customer_820,Female,55,Pune,KA,2025-12-13,1531
821,Customer_821,Female,49,Bangalore,DL,2025-08-18,3023
822,Customer_822,Female,50,Bangalore,TS,2025-08-31,950
823,Customer_823,Female,41,Bangalore,TS,2025-10-31,1685
824,Customer_824,Male,39,Bangalore,DL,2025-11-10,3799
825,Customer_825,Female,27,Pune,MH,2025-09-27,3250
826,Customer_826,Male,54,Bangalore,TN,2025-10-09,4597
827,Customer_827,Male,45,Pune,TN,2025-12-27,2325
828,Customer_828,Female,34,Mumbai,TS,2026-01-25,2418
829,Customer_829,Male,51,Hyderabad,KA,2026-01-16,4307
830,Customer_830,Female,60,Mumbai,TS,2025-12-01,1909
831,Customer_831,Male,57,Hyderabad,TS,2025-10-10,350
832,Customer_832,Female,59,Bangalore,KA,2025-12-22,4876
833,Customer_833,Male,31,Mumbai,TS,2025-11-17,4440
834,Customer_834,Male,55,Bangalore,MH,2025-08-08,4088
835,Customer_835,Female,53,Chennai,DL,2025-08-13,2904
836,Customer_836,Male,50,Mumbai,TS,2026-01-25,3678
837,Customer_837,Male,62,Pune,KA,2025-12-02,646
838,Customer_838,Female,62,Bangalore,TS,2025-08-26,4231
839,Customer_839,Female,58,Pune,KA,2025-12-18,2140
840,Customer_840,Female,44,Mumbai,DL,2026-01-17,2974
841,Customer_841,Female,25,Pune,KA,2025-09-14,3410
842,Customer_842,Male,63,Hyderabad,DL,2025-12-18,4591
843,Customer_843,Female,25,Delhi,TN,2025-09-19,1787
844,Customer_844,Female,31,Hyderabad,KA,2025-10-29,1435
845,Customer_845,Female,55,Hyderabad,DL,2026-01-19,2231
846,Customer_846,Female,40,Delhi,TS,2025-08-31,2051
847,Customer_847,Male,38,Hyderabad,DL,2025-10-31,788
848,Customer_848,Male,35,Pune,DL,2025-09-24,585
849,Customer_849,Male,32,Delhi,MH,2025-11-01,3997
850,Customer_850,Female,36,Chennai,KA,2026-01-07,2275
851,Customer_851,Male,21,Pune,DL,2025-10-02,3017
852,Customer_852,Male,38,Mumbai,TN,2025-12-07,4979
853,Customer_853,Female,35,Chennai,TN,2025-08-31,4598
854,Customer_854,Male,60,Bangalore,TS,2025-12-15,540
855,Customer_855,Male,61,Mumbai,TN,2025-11-26,4187
856,Customer_856,Female,23,Pune,DL,2025-08-24,63
857,Customer_857,Male,43,Bangalore,KA,2025-10-14,2140
858,Customer_858,Female,60,Pune,TS,2025-12-17,3622
859,Customer_859,Male,29,Pune,MH,2025-11-16,1100
860,Customer_860,Male,38,Pune,DL,2025-09-28,352
861,Customer_861,Female,41,Delhi,KA,2025-12-02,1188
